Name_ID,Name,Sex,Age,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
1262,"MARKOFF, Mr Marin ",male,35,3,349213,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/marin-markoff.html,4/15/1912,,A,35,0,0
1264,"MARKUN, Mr Johann ",male,33,3,349257,Cherbourg,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/johann-markun.html,4/15/1912,,A,33,0,0
1277,"MATINOFF, Mr Nicola ",male,30,3,349255,Cherbourg,,  ,£7 17s 11d,,0,/titanic-victim/nicola-matinoff.html,4/15/1912,,A,30,0,0
1293,"MCCARTHY, Miss Catherine ",female,24,3,383123,Queenstown,,16,£7 15s,,1,/titanic-survivor/catherine-katie-mccarthy.html,11/12/1948,6/30/1887,M,24,0,0
1299,"MCCORMACK, Mr Thomas Joseph ",male,19,3,367228,Queenstown,Barman  ,  ,£7 15s,,1,/titanic-survivor/thomas-joseph-mccormack.html,11/4/1975,12/11/1892,C,19,0,0
1300,"MCCOY, Miss Agnes ",female,29,3,367226,Queenstown,,16,£23 5s,,1,/titanic-survivor/agnes-mccoy.html,1/14/1957,6/29/1882,C,29,2,0
1301,"MCCOY, Miss Alice ",female,26,3,367226,Queenstown,,16,£23 5s,,1,/titanic-survivor/alice-mccoy.html,12/28/1959,8/18/1885,C,26,2,0
1302,"MCCOY, Mr Bernard ",male,24,3,367226,Queenstown,General Labourer  ,16,£23 5s,,1,/titanic-survivor/bernard-mccoy.html,7/19/1945,11/24/1887,C,24,2,0
1305,"MCDERMOTT, Miss Bridget Delia ",female,31,3,330932,Queenstown,,13,£7 15s 8d,,1,/titanic-survivor/bridget-delia-mcdermott.html,11/3/1959,3/8/1881,C,31,0,0
1307,"MCEVOY, Mr Michael ",male,19,3,36568,Queenstown,Farm Labourer  ,  ,£15 10s,,0,/titanic-victim/michael-mcevoy.html,4/15/1912,6/30/1892,M,19,0,0
1313,"MCGOVERN, Ms Mary ",female,22,3,330931,Queenstown,,13,£7 17s 7d,,1,/titanic-survivor/mary-mcgovern.html,8/24/1957,4/15/1890,D,21,0,0
1314,"MCGOWAN, Miss Anna Louise ",female,17,3,330923,Queenstown,,  ,£8 7d,,1,/titanic-survivor/anna-annie-mcgowan.html,1/30/1990,7/5/1894,C,17,0,0
1315,"MCGOWAN, Miss Catherine ",female,42,3,9232,Queenstown,,  ,£7 15s,,0,/titanic-victim/catherine-mcgowan.html,4/15/1912,9/30/1869,C,42,0,0
1322,"MCMAHON, Mr Martin ",male,19,3,370372,Queenstown,Farm Labourer  ,  ,£7 15s,,0,/titanic-victim/martin-mcmahon.html,4/15/1912,6/30/1893,M,18,0,0
1327,"MCNAMEE, Mr Neal ",male,27,3,376566,Southampton,Provision Manager  ,  ,£16 2s,,0,/titanic-victim/neal-mcnamee.html,4/15/1912,8/29/1884,C,27,1,0
1328,"MCNAMEE, Mrs Eileen ",female,19,3,376566,Southampton,, [53],£16 2s,,0,/titanic-victim/eileen-mcnamee.html,4/15/1912,12/16/1892,C,19,1,0
1329,"MCNEILL, Miss Bridget ",female,32,3,370368,Queenstown,,  ,£7 15s,,0,/titanic-victim/bridget-mcneill.html,4/15/1912,2/29/1880,C,32,0,0
1333,"MEANWELL, Mrs Marian ",female,63,3,392087,Southampton,Milliner  ,  ,£8 1s,,0,/titanic-victim/marian-meanwell.html,4/15/1912,12/7/1849,C,62,0,0
1334,"MEEHAN, Mr John ",male,22,3,3130,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/john-meehan.html,4/15/1912,6/30/1890,M,21,0,0
1335,"MEEK, Mrs Annie Louisa ",female,31,3,343095,Southampton,,  ,£8 1s,,0,/titanic-victim/annie-louise-rowley-meek.html,4/15/1912,6/30/1880,M,31,0,0
1340,"MEO (MARTINO), Mr Alfonzo ",male,48,3,11206,Southampton,Musician  , [201],£8 1s,,0,/titanic-victim/alfonzo-meo-martino.html,4/15/1912,1/25/1864,C,48,0,0
1341,"MERNAGH, Mr Robert ",male,28,3,368703,Queenstown,Farm Labourer  ,  ,£7 15s,,0,/titanic-victim/robert-mernagh.html,4/15/1912,12/30/1883,C,28,0,0
1347,"MIDTSJø, Mr Karl Albert ",male,21,3,345501,Southampton,Farmer  ,15,£7 15s 6d,,1,/titanic-survivor/karl-albert-midtsjo.html,1/25/1939,8/4/1890,C,21,0,0
1348,"MIHOFF, Mr Stoytcho ",male,28,3,349207,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/stoytcho-mihoff.html,4/15/1912,,A,28,0,0
1349,"MILES, Mr Frank ",male,23,3,359306,Southampton,Engineer  ,  ,£8 1s,,0,/titanic-victim/frank-miles.html,4/15/1912,6/30/1889,M,22,0,0
1359,"MINEFF, Mr Ivan ",male,24,3,349233,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/ivan-mineff.html,4/15/1912,,A,24,0,0
1360,"MINKOFF, Mr Lazar ",male,21,3,349211,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/lazar-minkoff.html,4/15/1912,,A,21,0,0
1365,"MITKOFF, Mr Mito ",male,23,3,349221,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/mito-mitkoff.html,4/15/1912,,A,23,0,0
1367,"MOCKLER, Miss Ellen Mary ",female,23,3,330980,Queenstown,,16,£7 17s 7d,,1,/titanic-survivor/ellen-mary-mockler.html,4/1/1984,4/1/1889,C,23,0,0
1368,"MOEN, Mr Sigurd Hansen ",male,27,3,348123,Southampton,Carpenter / Joiner  , [309],£7 13s,,0,/titanic-victim/sigurd-hansen-moen.html,4/15/1912,1/17/1885,C,27,0,0
1374,"MOOR, Master Meier ",male,7,3,392096,Southampton,,14,£12 9s 6d,,1,/titanic-survivor/meier-moor.html,4/15/1975,11/15/1904,C,7,0,1
1375,"MOOR, Mrs Beila ",female,29,3,392096,Southampton,Tailor  ,14,£12 9s 6d,,1,/titanic-survivor/beila-moor.html,1/30/1958,5/20/1882,C,29,0,1
1380,"MOORE, Mr Leonard Charles ",male,19,3,54510,Southampton,Bricklayer  ,  ,£8 1s,,0,/titanic-victim/leonard-charles-moore.html,4/15/1912,6/30/1893,M,18,0,0
1383,"MORAN, Miss Bridget ",female,28,3,371110,Queenstown,,16,£24 3s,,1,/titanic-survivor/bertha-bridget-moran.html,4/15/1961,9/9/1883,C,28,1,0
1384,"MORAN, Mr Daniel J. ",male,27,3,371110,Queenstown,General Labourer  ,  ,£24 3s,,0,/titanic-victim/daniel-james-moran.html,4/15/1912,6/30/1884,M,27,1,0
1390,"MORLEY, Mr William ",male,34,3,364506,Southampton,Carpenter / Joiner  ,  ,£8 1s,,0,/titanic-victim/william-morley.html,4/15/1912,6/30/1878,M,33,0,0
1394,"MORROW, Mr Thomas Rowan ",male,30,3,372622,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/thomas-rowan-morrow.html,4/15/1912,4/26/1881,C,30,0,0
1395,"MOSS, Mr Albert Johan ",male,29,3,312991,Southampton,,B ,£7 15s 6d,,1,/titanic-survivor/albert-johan-moss.html,7/4/1973,12/14/1882,C,29,0,0
1397,"MOUSSA, Mrs Mantoura Boulos ",female,35,3,2626,Cherbourg,Housewife  ,  ,£7 4s 7d,,1,/titanic-survivor/mantoura-boulos-moussa.html, ,,A,35,0,0
1398,"MOUTAL, Mr Rahamin Haim ",male,28,3,374746,Southampton,Traveller  ,  ,£8 1s,,0,/titanic-victim/rahamin-haim-moutal.html,4/15/1912,6/30/1884,M,27,0,0
1400,"MUBaRIK, Master Halim ",male,4,3,2661,Cherbourg,,C ,£15 4s 11d,,1,/titanic-survivor/halim-gonios-william-george-moubarek.html,8/29/1975,7/15/1907,C,4,1,1
1401,"MUBaRIK, Master Jirjis ",male,7,3,2661,Cherbourg,,C ,£15 4s 11d,,1,/titanic-survivor/gerios-george-moubarek.html,10/24/1979,11/27/1904,C,7,1,1
1402,"MUBaRIK, Mrs Aminah ",female,24,3,2661,Cherbourg,,C ,£15 4s 11d,,1,/titanic-survivor/omine-moubarek.html, ,6/30/1887,M,24,0,2
1405,"MULLIN, Miss Catherine ",female,21,3,35852,Queenstown,,16,£7 14s 8d,,1,/titanic-survivor/catherine-mullin.html,11/1/1970,7/28/1890,C,21,0,0
1406,"MULLIN, Miss Mary (_Lennon) ",female,18,3,370371,Queenstown,,  ,£15 10s,,0,/titanic-victim/mary-lennon-mullin.html,4/15/1912,,A,18,1,0
1408,"MULVIHILL, Miss Bridget Elizabeth ",female,25,3,382653,Queenstown,,15,£7 15s,,1,/titanic-survivor/bridget-elizabeth-mulvihill.html,10/15/1959,9/10/1886,C,25,0,0
1409,"MURDLIN, Mr Joseph ",male,22,3,3235,Southampton,Chemist  ,  ,£8 1s,,0,/titanic-victim/joseph-murdlin.html,4/15/1912,6/30/1890,M,21,0,0
1412,"MURPHY, Miss Catherine ",female,,3,367230,Queenstown,,16,£15 10s,,1,/titanic-survivor/catherine-kate-murphy.html,9/24/1968,10/6/1893,C,18,1,0
1413,"MURPHY, Miss Margaret Jane ",female,25,3,367230,Queenstown,,16,£15 10s,,1,/titanic-survivor/margaret-jane-mary-maggie-murphy.html,9/29/1957,9/24/1886,C,25,1,0
1414,"MURPHY, Miss Nora ",female,34,3,36568,Queenstown,,16,£15 10s,,1,/titanic-survivor/nora-murphy.html, ,,A,34,0,0
1415,"MUSLAMaNi, Mrs Fatimah Muhammad  ",female,,3,2649,Cherbourg,,C ,£7 4s 6d,,1,/titanic-survivor/fatima-mousselmani.html,2/16/1971,1/12/1890,C,22,0,0
1416,"MYHRMAN, Mr Pehr Fabian Oliver Malkolm ",male,18,3,347078,Southampton,Clerk  ,  ,£7 15s,,0,/titanic-victim/pehr-fabian-oliver-malkolm-myhrman.html,4/15/1912,10/10/1893,C,18,0,0
1418,"NAIDENOFF, Mr Penko ",male,22,3,349206,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/penko-naidenoff.html,4/15/1912,,A,22,0,0
1419,"NAJIB KIAMIE, Miss Adele ""Jane"" ",female,15,3,2667,Cherbourg,,C ,£7 4s 6d,,1,/titanic-survivor/adele-jane-najib-kiamie.html,2/8/1924,11/14/1896,C,15,0,0
1420,"NAKHLI, Mr Toufik ",male,17,3,2641,Cherbourg,,  ,£7 4s 7d,,0,/titanic-victim/toufik-nakhli.html,4/15/1912,,A,17,0,0
1421,"NAKID, Miss Maria ",female,1,3,2653,Cherbourg,,C ,£15 14s 10d,,1,/titanic-survivor/maria-nakid.html,7/30/1912,5/15/1910,D,1,0,2
1422,"NAKID, Mr Sahid ",male,20,3,2653,Cherbourg,,C ,£15 14s 10d,,1,/titanic-survivor/sahid-nakid.html,12/30/1926,6/30/1891,M,20,1,1
1423,"NAKID, Mrs Waika ""Mary"" ",female,19,3,2653,Cherbourg,,C ,£15 14s 10d,,1,/titanic-survivor/waika-mary-nakid.html,1/23/1963,11/18/1892,C,19,1,1
1424,"NANCARROW, Mr William Henry ",male,,3,3338,Southampton,Mason  ,  ,£8 1s,,0,/titanic-victim/william-henry-nancarrow.html,4/15/1912,6/30/1876,M,35,0,0
1425,"NANKOFF, Mr Minko ",male,32,3,349218,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/minko-nankoff.html,4/15/1912,,A,32,0,0
1427,"NASR 'ALMa, Mr Mustafà ",male,,3,2652,Cherbourg,Farm Labourer  ,  ,£7 4s 7d,,0,/titanic-victim/mustafa-nasr-alma.html,4/15/1912,6/30/1892,M,19,0,0
1430,"NASSR RIZQ, Mr Saade ",male,20,3,2676,Cherbourg,,  ,£7 4s 6d,,0,/titanic-victim/saade-nassr-rizq.html,4/15/1912,,A,20,0,0
1432,"NAUGHTON, Miss Hannah ",female,21,3,365237,Queenstown,Teacher  ,  ,£7 15s,,0,/titanic-victim/hannah-naughton.html,4/15/1912,4/10/1891,C,21,0,0
1437,"NENKOFF, Mr Christo ",male,22,3,349234,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/christo-nenkoff.html,4/15/1912,,A,22,0,0
1451,"NIEMINEN, Miss Manta Josefina ",female,29,3,3101297,Southampton,Servant  ,  ,£7 18s 6d,,0,/titanic-victim/manta-josefina-nieminen.html,4/15/1912,12/15/1882,C,29,0,0
1452,"NIKLASSON, Mr Samuel ",male,28,3,363611,Southampton,General Labourer  ,  ,£8 1s,,0,/titanic-victim/samuel-niklasson.html,4/15/1912,5/15/1883,C,28,0,0
1453,"NILSSON, Miss Berta Olivia ",female,18,3,347066,Southampton,,D ,£7 15s 6d,,1,/titanic-survivor/berta-olivia-nilsson.html,12/27/1976,2/22/1894,C,18,0,0
1454,"NILSSON, Miss Helmina Josefina ",female,26,3,347470,Southampton,,13,£7 17s 1d,,1,/titanic-survivor/helmina-josefina-nilsson.html, ,2/19/1886,C,26,0,0
1455,"NILSSON, Mr August Ferdinand ",male,21,3,350410,Southampton,General Labourer  ,  ,£7 17s 1d,,0,/titanic-victim/august-ferdinand-nilsson.html,4/15/1912,10/18/1890,C,21,0,0
1456,"NiQuLA YaRID, Master Ilyas ",male,11,3,2651,Cherbourg,,C ,£11 4s 10d,,1,/titanic-survivor/elias-louis-garrett-nicola-yarred.html,5/31/1981,4/16/1900,C,11,1,0
1457,"NiQuLA YaRID, Miss Jamilah ",female,14,3,2651,Cherbourg,,C ,£11 4s 10d,,1,/titanic-survivor/jamila-amelia-garrett-nicola-yarred.html,3/8/1970,4/15/1898,C,14,1,0
1458,"NIRVA, Mr Iisakki Antino Äijö ",male,41,3,3101272,Southampton,General Labourer  ,  ,£7 2s 6d,,0,/titanic-victim/iisakki-antino-aijo-nirva.html,4/15/1912,12/24/1870,C,41,0,0
1459,"NISKäNEN, Mr Juha ",male,39,3,3101289,Southampton,,9,£7 18s 6d,,1,/titanic-survivor/juha-niskanen.html,8/13/1927,,A,39,0,0
1461,"NOFAL, Mr Mansouer ",male,20,3,2697,Cherbourg,Journalist  , [181],£7 4s 7d,,0,/titanic-victim/mansouer-nofal.html,4/15/1912,,A,20,0,0
1467,"NOSWORTHY, Mr Richard Cater ",male,21,3,39886,Southampton,Farm Labourer  ,  ,£7 16s,,0,/titanic-victim/richard-cater-nosworthy.html,4/15/1912,3/15/1891,D,21,0,0
1471,"NYSTEN, Miss Anna Sofia ",female,22,3,347081,Southampton,,13,£7 15s,,1,/titanic-survivor/anna-sofia-nysten.html,3/28/1977,1/22/1890,C,22,0,0
1472,"NYSVEEN, Mr Johan Hansen ",male,60,3,345364,Southampton,Farmer  ,  ,£6 4s 9d,,0,/titanic-victim/johan-hansen-nysveen.html,4/15/1912,9/17/1851,C,60,0,0
1473,"O'BRIEN, Mr Denis ",male,21,3,330979,Queenstown,Postal Clerk / Postman  ,  ,£7 16s 7d,,0,/titanic-victim/denis-obrien.html,4/15/1912,6/30/1891,M,20,0,0
1474,"O'BRIEN, Mr Thomas ",male,27,3,370365,Queenstown,Farm Labourer  ,  ,£15 10s,,0,/titanic-victim/thomas-obrien.html,4/15/1912,,A,27,1,0
1475,"O'BRIEN, Mrs Johanna ""Hannah"" ",female,26,3,370365,Queenstown,Housewife  ,  ,£15 10s,,1,/titanic-survivor/johanna-hannah-obrien.html,10/17/1918,6/30/1886,M,25,1,0
1476,"O'CONNELL, Mr Patrick Denis ",male,17,3,334912,Queenstown,General Labourer  ,  ,£7 14s 8d,,0,/titanic-victim/patrick-denis-oconnell.html,4/15/1912,6/30/1894,M,17,0,0
1478,"O'CONNOR, Mr Maurice ",male,16,3,371060,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/maurice-oconnor.html,4/15/1912,6/30/1895,M,16,0,0
1479,"O'CONNOR, Mr Patrick ",male,23,3,366713,Queenstown,Farmer  ,  ,£7 15s,,0,/titanic-victim/patrick-oconnor.html,4/15/1912,5/30/1888,C,23,0,0
1481,"ÖDAHL, Mr Nils Martin ",male,23,3,7267,Southampton,General Labourer  ,  ,£9 4s 6d,,0,/titanic-victim/nils-martin-odahl.html,4/15/1912,10/22/1888,C,23,0,0
1482,"O'DWYER, Miss Ellen ",female,25,3,330959,Queenstown,,10,£7 17s 7d,,1,/titanic-survivor/ellen-nellie-odwyer.html,5/3/1917,6/30/1888,M,23,0,0
1483,"ÖHMAN, Miss Velin ",female,22,3,347085,Southampton,,C ,£7 15s 6d,,1,/titanic-survivor/velin-ohman.html,11/19/1966,3/14/1890,C,22,0,0
1484,"O'KEEFE, Mr Patrick ",male,21,3,368402,Queenstown,Farm Labourer  ,B ,£7 15s,,1,/titanic-survivor/patrick-okeefe.html,12/15/1939,7/15/1890,C,21,0,0
1485,"O'LEARY, Miss Hanora ""Nora"" ",female,16,3,330919,Queenstown,,13,£7 16s 7d,,1,/titanic-survivor/hanora-nora-oleary.html,5/18/1975,6/10/1895,C,16,0,0
1492,"OLSEN, Master Artur Karl ",male,9,3,17368,Southampton,,13,£3 3s 5d,,1,/titanic-survivor/artur-karl-olsen.html,1/1/1975,2/6/1903,C,9,0,1
1493,"OLSEN, Mr Henry Margido ",male,28,3,4001,Southampton,Engineer  , [173],£22 10s 6d,,0,/titanic-victim/henry-margido-olsen.html,4/15/1912,3/22/1884,C,28,0,0
1494,"OLSEN, Mr Karl Siegwart Andreas ",male,42,3,4579,Southampton,General Labourer  ,  ,£8 8s 1d,,0,/titanic-victim/karl-siegwart-andreas-olsen.html,4/15/1912,1/28/1870,C,42,0,1
1495,"OLSEN, Mr Ole Martin ",male,27,3,265302,Southampton,General Labourer  ,  ,£7 6s 3d,,0,/titanic-victim/ole-martin-olsen.html,4/15/1912,2/15/1885,D,27,0,0
1496,"OLSSON, Miss Elina ",female,31,3,350407,Southampton,,  ,£7 17s 1d,,0,/titanic-victim/elina-olsson.html,4/15/1912,1/26/1881,C,31,0,0
1497,"OLSSON, Mr Nils Johan Göransson ",male,28,3,347464,Southampton,,  ,£7 17s 1d,,0,/titanic-victim/nils-johan-goransson-olsson.html,4/15/1912,5/13/1883,C,28,0,0
1498,"OLSSON, Mr Oscar Wilhelm ",male,32,3,347079,Southampton,,A ,£7 15s 6d,,1,/titanic-survivor/oscar-wilhelm-olsson.html,4/5/1967,9/8/1879,C,32,0,0
1499,"OLSVIGEN, Mr Thor Anderson ",male,20,3,6563,Southampton,Salesman  , [89],£9 4s 6d,,0,/titanic-victim/thor-anderson-olsvigen.html,4/15/1912,2/7/1892,C,20,0,0
1501,"ORESKOVIC, Miss Jelka ",female,23,3,315085,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/jelka-oreskovic.html,4/15/1912,,A,23,0,0
1502,"ORESKOVIC, Miss Marija ",female,20,3,315096,Southampton,Farm Labourer  ,  ,£8 13s 3d,,0,/titanic-victim/marija-oreskovic.html,4/15/1912,,A,20,0,0
1503,"ORESKOVIC, Mr Luka ",male,20,3,315094,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/luka-oreskovic.html,4/15/1912,,A,20,0,0
1507,"OSéN, Mr Olaf Elon ",male,16,3,7534,Southampton,Farm Labourer  ,  ,£9 4s 4d,,0,/titanic-victim/olaf-elon-osen.html,4/15/1912,9/24/1895,C,16,0,0
1511,"O'SULLIVAN, Miss Bridget Mary ",female,21,3,330909,Queenstown,,  ,£7 12s 7d,,0,/titanic-victim/bridget-mary-osullivan.html,4/15/1912,5/18/1890,C,21,0,0
1527,"PåLSSON, Master Gösta Leonard ",male,2,3,349909,Southampton,,  ,£21 1s 6d,,0,/titanic-victim/gosta-leonard-palsson.html,4/15/1912,1/3/1910,C,2,3,1
1528,"PåLSSON, Master Paul Folke ",male,6,3,349909,Southampton,,  ,£21 1s 6d,,0,/titanic-victim/paul-folke-palsson.html,4/15/1912,4/14/1906,C,6,3,1
1529,"PåLSSON, Miss Stina Viola ",female,3,3,349909,Southampton,,  ,£21 1s 6d,,0,/titanic-victim/stina-viola-palsson.html,4/15/1912,6/19/1908,C,3,3,1
1530,"PåLSSON, Miss Torborg Danira ",female,8,3,349909,Southampton,,  ,£21 1s 6d,,0,/titanic-victim/torborg-danira-palsson.html,4/15/1912,12/19/1903,C,8,3,1
1531,"PåLSSON, Mrs Alma Cornelia ",female,29,3,349909,Southampton,Housewife  , [206],£21 1s 6d,,0,/titanic-victim/alma-cornelia-palsson.html,4/15/1912,8/3/1882,C,29,0,4
1532,"PANULA, Master Eino Viljam ",male,1,3,3101295,Southampton,,  ,£39 13s 9d,,0,/titanic-victim/eino-viljam-panula.html,4/15/1912,3/10/1911,C,1,4,1
1533,"PANULA, Master Jaako Arnold ",male,14,3,3101295,Southampton,General Labourer  ,  ,£39 13s 9d,,0,/titanic-victim/jaako-arnold-panula.html,4/15/1912,2/8/1897,C,15,4,1
1534,"PANULA, Master Juha Niilo ",male,7,3,3101295,Southampton,,  ,£39 13s 9d,,0,/titanic-victim/juha-niilo-panula.html,4/15/1912,9/1/1904,C,7,4,1
1535,"PANULA, Master Urho Abraham ",male,2,3,3101295,Southampton,,  ,£39 13s 9d,,0,/titanic-victim/urho-abraham-panula.html,4/15/1912,4/25/1909,C,2,4,1
1536,"PANULA, Mr Ernesti Arvid ",male,16,3,3101295,Southampton,General Labourer  ,  ,£39 13s 9d,,0,/titanic-victim/ernesti-arvid-panula.html,4/15/1912,5/18/1895,C,16,4,1
1537,"PANULA, Mrs Maija Emelia Abrahamintytar ",female,41,3,3101295,Southampton,,  ,£39 13s 9d,,0,/titanic-victim/maija-emelia-abrahamintytar-panula.html,4/15/1912,12/1/1870,C,41,0,5
1547,"PASIC, Mr Jakob ",male,21,3,315097,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/jakob-pasic.html,4/15/1912,,A,21,0,0
1548,"PATCHETT, Mr George ",male,19,3,358585,Southampton,Shoemaker  ,  ,£14 10s,,0,/titanic-victim/george-patchett.html,4/15/1912,6/30/1892,M,19,0,0
1549,"PAVLOVIC, Mr Stefo ",male,32,3,349242,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/stefo-pavlovic.html,4/15/1912,,A,32,0,0
1551,"PEACOCK, Master Albert Edward ",male,0.58,3,3101315,Southampton,,  ,£13 15s 6d,,0,/titanic-victim/albert-edward-peacock.html,4/15/1912,9/8/1911,C,1,1,1
1552,"PEACOCK, Miss Treasteall ",female,3,3,3101315,Southampton,,  ,£13 15s 6d,,0,/titanic-victim/treasteall-peacock.html,4/15/1912,6/30/1908,M,3,1,1
1553,"PEACOCK, Mrs Edith ",female,26,3,3101315,Southampton,,  ,£13 15s 6d,,0,/titanic-victim/edith-peacock.html,4/15/1912,1/20/1886,C,26,0,2
1555,"PEARCE, Mr Ernest ",male,32,3,343271,Southampton,Farmer  ,  ,£7,,0,/titanic-victim/ernest-pearce.html,4/15/1912,,A,32,0,0
1560,"PEDERSEN, Mr Olaf ",male,28,3,345498,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/olaf-pedersen.html,4/15/1912,5/15/1883,C,28,0,0
1562,"PEDUZZI, Mr Giuseppe ",male,24,3,2817,Southampton,Waiter  ,  ,£8 1s,,0,/titanic-victim/giuseppe-peduzzi.html,4/15/1912,12/18/1887,C,24,0,0
1563,"PEKONIEMI, Mr Edvard ",male,21,3,3101294,Southampton,General Labourer  ,  ,£7 18s 6d,,0,/titanic-victim/edvard-pekoniemi.html,4/15/1912,,A,21,0,0
1565,"PELTOMäKI, Mr Nikolai Johannes ",male,25,3,3101291,Southampton,General Labourer  ,  ,£7 18s 6d,,0,/titanic-victim/nikolai-johannes-peltomaki.html,4/15/1912,,A,25,0,0
1574,"PERKIN, Mr John Henry ",male,22,3,21174,Southampton,Farmer  ,  ,£7 5s,,0,/titanic-victim/john-henry-perkin.html,4/15/1912,6/30/1888,M,23,0,0
1584,"PERSSON, Mr Ernst Ulrik ",male,25,3,347083,Southampton,Chauffeur  ,15,£7 15s 6d,,1,/titanic-survivor/ernst-ulrik-persson.html,10/17/1951,7/29/1886,C,25,1,0
1586,"PETER / JOSEPH, Master Michael J. (""Michael Joseph"") ",male,4,3,2668,Cherbourg,,D ,£22 7s 2d,,1,/titanic-survivor/michael-michael-joseph-peter-joseph.html,5/18/1991,5/11/1907,C,4,1,1
1587,"PETER / JOSEPH, Miss Anna (""Mary Joseph"") ",female,2,3,2668,Cherbourg,,C ,£22 7s 2d,,1,/titanic-survivor/anna-mary-joseph-peter-joseph.html,3/22/1914,8/21/1909,C,2,1,1
1588,"PETER / JOSEPH, Mrs Catherine ",female,24,3,2668,Cherbourg,,C ,£22 7s 2d,,1,/titanic-survivor/catherine-peter-joseph.html,6/19/1915,6/30/1889,M,22,0,2
1589,"PETERS, Miss Catherine ",female,26,3,330935,Queenstown,,  ,£8 2s 9d,,0,/titanic-victim/katie-peters.html,4/15/1912,6/30/1884,M,27,0,0
1591,"PETERSEN, Mr Marius ",male,24,3,342441,Southampton,Dairy Worker  ,  ,£8 1s,,0,/titanic-victim/marius-petersen.html,4/15/1912,,A,24,0,0
1592,"PETRANEC, Miss Matilda ",female,28,3,349245,Southampton,Servant  ,  ,£7 17s 11d,,0,/titanic-victim/matilda-petranec.html,4/15/1912,,A,28,0,0
1593,"PETROFF, Mr Nedialco ",male,19,3,349212,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/nedialco-petroff.html,4/15/1912,,A,19,0,0
1594,"PETROFF, Mr Pastcho ",male,29,3,349215,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/pastcho-petroff.html,4/15/1912,,A,29,0,0
1595,"PETTERSSON, Miss Elin Natalia ",female,18,3,347087,Southampton,,  ,£7 15s 6d,,0,/titanic-victim/ellen-natalia-pettersson.html,4/15/1912,7/19/1893,C,18,0,0
1596,"PETTERSSON, Mr Johan Emil ",male,25,3,347076,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/johan-emil-pettersson.html,4/15/1912,11/19/1886,C,25,1,0
1609,"PICARD, Mr Benoît ",male,32,3,392078,Southampton,Leather Worker  ,9,£8 1s,,1,/titanic-survivor/berk-pickard.html,5/25/1941,11/27/1878,C,33,0,0
1614,"PLOTCHARSKY, Mr Vasil ",male,27,3,349227,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/vasil-plotcharsky.html,4/15/1912,,A,27,0,0
1618,"POKRNIC, Mr Mate ",male,17,3,315095,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/mate-pokrnic.html,4/15/1912,,A,17,0,0
1619,"POKRNIC, Mr Tome ",male,24,3,315092,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/tome-pokrnic.html,4/15/1912,,A,24,0,0
1642,"PULNER, Mr Uscher ",male,16,3,3411,Cherbourg,,  ,£8 14s 3d,,0,/titanic-victim/uscher-pulner.html,4/15/1912,,A,16,0,0
1648,"RADEFF, Mr Alexander ",male,27,3,349223,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/alexander-radeff.html,4/15/1912,,A,27,0,0
1652,"RASMUSSEN, Mrs Lena Jakobsen ",female,63,3,65305,Southampton,,  ,£8 2s 3d,,0,/titanic-victim/lena-jakobsen-rasmussen.html,4/15/1912,,A,63,0,0
1656,"RAZI, Mr Raihed ",male,30,3,2629,Cherbourg,,  ,£7 4s 7d,,0,/titanic-victim/raihed-razi.html,4/15/1912,,A,30,0,0
1658,"REED, Mr James George ",male,19,3,362316,Southampton,Butcher  ,  ,£7 5s,,0,/titanic-victim/james-george-reed.html,4/15/1912,12/27/1893,C,18,0,0
